title_raw,year,journal_raw,doi_raw,pais,adsorbente,analitos,qmax_mg_g,remocion_pct,isoterma,cinetica,phpzc,bet_m2g,ph_operacional,dosis_g_l,tipo_matriz,ciclos_regen,etiqueta,score
Toward broader applications of iron ore waste in pollution control: Adsorption of norfloxacin.,2021,Journal of hazardous materials,10.1016/j.jhazmat.2021.126273,china,,Norfloxacino,,,,PSO,,,,,,,INCLUIDO_ALTA,53
Preparation of Graphite-UiO-66(Zr)/Ti electrode for efficient electrochemical oxidation of tetracycline in water.,2022,PloS one,10.1371/journal.pone.0271075,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,31
Synergetic effect of green synthesized reduced graphene oxide and nano-zero valent iron composite for the removal of doxycycline antibiotic from water.,2022,Scientific reports,10.1038/s41598-022-23684-x,egypt,Nanocompuesto,Doxiciclina,,,Freundlich,PSO,,,,,,,INCLUIDO_ALTA,61
Algal-bacterial consortium mediated system offers effective removal of nitrogen nutrients and antibiotic resistance genes.,2022,Bioresource technology,10.1016/j.biortech.2022.127874,china,,,,,,,,,,,,,INCLUIDO_ALTA,31
Insights into the role of electrochemical stimulation on sulfur-driven biodegradation of antibiotics in wastewater treatment.,2024,Water research,10.1016/j.watres.2024.122385,china,,Ciprofloxacino; Sulfametoxazol; Cloranfenicol,,,,,,,,,,,INCLUIDO_ALTA,69
Novel anionic functionalized magnetic β-cyclodextrin composites with excellent adsorption capacity for moxifloxacin and wide pH adaptive adsorption capability  for copper ion.,2025,Environmental research,10.1016/j.envres.2025.120937,china,,,,,Langmuir + Freundlich,PSO,,,,,,,INCLUIDO_ALTA,60
"Enhanced electro-Fenton degradation of sulfonamides using the N, S co-doped cathode: Mechanism for H(2)O(2) formation and pollutants decay.",2021,Journal of hazardous materials,10.1016/j.jhazmat.2020.123950,china,,,,100.0,,,,,,,,,INCLUIDO_ALTA,23
Environmentally adaptable Fe/Pd bimetallic catalysts immobilized in ZIF-8 for efficient degradation of sulfadiazine through dual-pathway activation of PMS.,2025,Journal of environmental management,10.1016/j.jenvman.2025.127899,china,MOF,Ofloxacino,,,,,,,,,Real,,INCLUIDO_ALTA,19
Adsorption of tetracycline on polyvinyl chloride microplastics in aqueous environments.,2023,Scientific reports,10.1038/s41598-023-44288-z,,,Tetraciclina,,,Langmuir,PSO,,,,2.0,,,INCLUIDO_ALTA,62
"Use of Nanocellulose extracted from grass for adsorption abatement of Ciprofloxacin and Diclofenac removal with phyto, and fish toxicity studies.",2021,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2020.115494,india,,Ciprofloxacino,,,,PSO,,,,,,,INCLUIDO_ALTA,58
"Fe(3)O(4)-Mg(OH)(2) nanocomposite as a scavenger for silver nanoparticles: Rational design, facile synthesis, and enhanced performance.",2022,Environmental research,10.1016/j.envres.2022.113292,china,Nanocompuesto,,,,,,,,,,Real,,INCLUIDO_ALTA,71
3D porous carbon-embedded nZVI@Fe(2)O(3) nanoarchitectures enable prominent performance and recyclability in antibiotic removal.,2023,Chemosphere,10.1016/j.chemosphere.2023.138716,china,,Tetraciclina; Ciprofloxacino; Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,51
Complete and simultaneous removal of ionic silver and silver nanoparticles by using an ionic liquid supported on a magnetic nanoparticle core.,2022,Environmental research,10.1016/j.envres.2022.113943,spain,Nanocompuesto,,,100.0,Freundlich,,,,,,,,INCLUIDO_ALTA,77
Comparative adsorption mechanism of doxycycline and Congo red using synthesized kaolinite supported CoFe(2)O(4) nanoparticles.,2020,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2020.114019,brazil,Nanocompuesto,Doxiciclina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,64
Development of hybrid MIL-53(Al)@CBS for ternary adsorption of tetracyclines antibiotics in water: Physical interpretation of the adsorption mechanism.,2024,Bioresource technology,10.1016/j.biortech.2024.130453,portugal,,Tetraciclina; Oxitetraciclina; Clortetraciclina,,,Langmuir,,,,,,,,INCLUIDO_ALTA,76
Cyclodextrin polymers and salts: An Eco-Friendly combination to modulate the removal of sulfamethoxazole from water and its release.,2021,Chemosphere,10.1016/j.chemosphere.2021.131238,italy,Hidrogel/Polimero,Sulfametoxazol,,,Freundlich,,,,,,,,INCLUIDO_ALTA,56
Peroxydisulfate activation by synergized modified AgCuFe(2)O(4)@GO nanoparticle electrode with anchored MnO(2) in cefixime three-dimensional electrochemical  degradation: Optimization and mechanisms.,2025,Journal of environmental management,10.1016/j.jenvman.2024.123978,,Nanocompuesto,,,90.7,Langmuir,PFO,,,,0.4,Sintetica,,INCLUIDO_ALTA,61
Enrofloxacin drives the ultra-selective enrichment of Ca. Kuenenia stuttgartiensis under microaerobic conditions.,2025,Journal of hazardous materials,10.1016/j.jhazmat.2025.139258,china,,,,,,,,,,,,,INCLUIDO_ALTA,31
Sonocrystallization of a novel ZIF/zeolite composite adsorbent with high chemical stability for removal of the pharmaceutical pollutant azithromycin from  contaminated water.,2023,Ultrasonics sonochemistry,10.1016/j.ultsonch.2023.106463,china,MOF,Azitromicina,,,Langmuir,PSO,,,,,,10.0,INCLUIDO_ALTA,73
Cultivation of algal-bacterial granular sludge and degradation characteristics of tetracycline.,2023,Water environment research : a research publication of the Water Environment Federation,10.1002/wer.10846,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,96
Interactions between carbon-based nanoparticles and steroid hormone micropollutants in water.,2021,Journal of hazardous materials,10.1016/j.jhazmat.2020.122929,germany,Nanocompuesto,,,,,,,,,,,,INCLUIDO_ALTA,85
Innovative catalytic approaches in fabricating bimetallic heterostructures for remediation of antibiotic-polluted water: Mechanistic insights and application  prospects.,2025,Journal of environmental management,10.1016/j.jenvman.2025.125581,china,,,,,,,,,,,,,INCLUIDO_ALTA,57
"Amino-functionalized cellulose composite for efficient simultaneous adsorption of tetracycline and copper ions: Performance, mechanism and DFT study.",2024,Carbohydrate polymers,10.1016/j.carbpol.2024.121935,china,Biopolimero,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,68
"Simultaneous removal of nitrate, tetracycline, and Pb(II) by iron oxidizing strain Zoogloea sp. FY6: Performance and mechanism.",2022,Bioresource technology,10.1016/j.biortech.2022.127569,china,,Tetraciclina,,81.7,,,,,,,,,INCLUIDO_ALTA,29
Enhancing treatment performance of Chlorella pyrenoidosa on levofloxacin wastewater through microalgae-bacteria consortia: Mechanistic insights using the  transcriptome.,2024,Journal of hazardous materials,10.1016/j.jhazmat.2024.135670,china,,Levofloxacino,,,,,,,,,Sintetica,,INCLUIDO_ALTA,21
"Removal of tetracycline in nitrification membrane bioreactors with different ammonia loading rates: Performance, metabolic pathway, and key contributors.",2023,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2023.121922,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,50
"Cellulose-based CoFe LDH composite as a nano-adsorbent for sulfamethoxazole and cefixime residues: Evaluation of performance, green metrics and cytotoxicity.",2024,Journal of contaminant hydrology,10.1016/j.jconhyd.2024.104364,egypt,Nanocompuesto,Sulfametoxazol,272.13,,,,,,,,,,INCLUIDO_ALTA,77
Adsorption of antibiotics on bio-adsorbents derived from the forestry and agro-food industries.,2023,Environmental research,10.1016/j.envres.2023.116360,spain,,Ciprofloxacino; Trimetoprima; Amoxicilina,,,Langmuir + Freundlich,,,,,,,,INCLUIDO_ALTA,98
"One pot green synthesis of Al doped zinc ferrite nanoparticle decorated with reduced graphene oxide for photocatalytic remediation of organic pollutants:  Green synthesis, kinetics, and photoactivity.",2023,Chemosphere,10.1016/j.chemosphere.2023.140381,india,Nanocompuesto,,,,Langmuir,,,,,,Real,,INCLUIDO_ALTA,41
Antibiotic resistance genes and crAssphage in hospital wastewater and a canal receiving the treatment effluent.,2024,"Environmental pollution (Barking, Essex : 1987)",10.1016/j.envpol.2024.124771,thailand,,,,,,,,,,,,,INCLUIDO_ALTA,31
Approaching a discussion on the detachment of chlorpyrifos in contaminated water using different leaves and peels as bio adsorbents.,2023,Scientific reports,10.1038/s41598-023-38471-5,india,,,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,54
Highly efficient hydrophobic nanocomposite in the decontamination of micropollutants and bacteria from aqueous wastes: A sustainable approach.,2024,The Science of the total environment,10.1016/j.scitotenv.2024.172546,india,Nanocompuesto,Tetraciclina,,,,PSO,,,,,,,INCLUIDO_ALTA,60
"Selective adsorption of ofloxacin and ciprofloxacin from a binary system using lignin-based adsorbents: Quantitative analysis, adsorption mechanisms, and  structure-activity relationship.",2021,The Science of the total environment,10.1016/j.scitotenv.2020.144427,china,Biopolimero,Ciprofloxacino; Ofloxacino,,,Langmuir,,,,,,,,INCLUIDO_ALTA,76
Batch interaction of emerging tetracycline contaminant with novel phosphoric acid activated corn straw porous carbon: Adsorption rate and nature of mechanism.,2020,Environmental research,10.1016/j.envres.2019.108899,china,,Tetraciclina,,,Langmuir,PSO,,,,,,,INCLUIDO_ALTA,44
Green β-cyclodextrin-based molecularly imprinted polymer for selective adsorption of sulfamethoxazole.,2025,Environmental research,10.1016/j.envres.2025.123135,china,Hidrogel/Polimero,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,43
Deciphering pollutants removal mechanisms and genetic responses to ampicillin stress in simultaneous heterotrophic nitrification and aerobic denitrification  (SHNAD) process treating seawater-based wastewater.,2020,Bioresource technology,10.1016/j.biortech.2020.123827,china,,Ampicilina,,,,,,,,,,,INCLUIDO_ALTA,63
Effective removal of pharmaceutical contaminants ibuprofen and sulfamethoxazole from water by Corn starch nanoparticles: An ecotoxicological assessment.,2022,Environmental toxicology and pharmacology,10.1016/j.etap.2022.103930,india,Biopolimero,Sulfametoxazol,,,Langmuir,,,,,,,,INCLUIDO_ALTA,68
Enhanced adsorption and photocatalytic degradation of tetracycline antibiotics through novel I-Bi/Bi(2)WO(6)@MWCNTs heterostructure composite photocatalyst.,2025,Environmental research,10.1016/j.envres.2025.120765,malaysia,,Tetraciclina,,,Langmuir,PFO,,,,,,,INCLUIDO_ALTA,50
Development of natural attapulgite derived ferromanganese spinel oxides as heterogeneous catalysts for persulfate activation of tetracycline degradation.,2024,Chemosphere,10.1016/j.chemosphere.2024.141428,china,,Tetraciclina,,84.3,,,,,,,,,INCLUIDO_ALTA,32
Development of Carbon Nanotube/Graphene-Based Alginate Interpenetrating Hydrogels for Removal of Antibiotic Pollutants.,2023,ChemPlusChem,10.1002/cplu.202300074,canada,Nanocompuesto,Tetraciclina; Eritromicina,,,,,,,,,,,INCLUIDO_ALTA,93
TiO(2) nanorod decorated with MoS(2) nanospheres: An efficient dual-functional photocatalyst for antibiotic degradation and hydrogen production.,2024,Chemosphere,10.1016/j.chemosphere.2024.142033,india,,Ciprofloxacino,,93.0,,,,,,,,,INCLUIDO_ALTA,19
N self-doped hierarchically porous carbon derived from biomass as an efficient adsorbent for the removal of tetracycline antibiotics.,2022,The Science of the total environment,10.1016/j.scitotenv.2022.153567,china,,Tetraciclina; Oxitetraciclina,,,,,,,,,,,INCLUIDO_ALTA,88
Covalently linked graphene oxide/reduced graphene oxide-methoxylether polyethylene glycol functionalised silica for scavenging of estrogen: Adsorption  performance and mechanism.,2020,Chemosphere,10.1016/j.chemosphere.2019.125729,,Nanocompuesto,Estradiol (E2),,,Langmuir + Freundlich,PSO,,,,,Real,4.0,INCLUIDO_ALTA,81
Integrated adsorption and photocatalytic degradation based removal of ciprofloxacin and sulfamethoxazole antibiotics using Fc@rGO-ZnO nanocomposite in  aqueous systems.,2023,Chemosphere,10.1016/j.chemosphere.2023.138912,india,Nanocompuesto,Ciprofloxacino; Sulfametoxazol,,,,PFO,,,,,,,INCLUIDO_ALTA,72
The contradictory roles of tightly bound and loosely bound extracellular polymeric substances of activated sludge in trimethoprim adsorption process.,2023,Journal of environmental management,10.1016/j.jenvman.2023.117661,china,,Trimetoprima,,,,PSO,,,,,,,INCLUIDO_ALTA,62
"Green clay engineering via dimethyl sulfoxide, dimethylformamide, and urea-assisted exfoliation of serpentinite for efficient azithromycin adsorption  as emerging pharmaceutical pollutant.",2025,Scientific reports,10.1038/s41598-025-18893-z,united arab emirates,Arcilla/Zeolita,Azitromicina,,,,PFO,,,9.0,,,,INCLUIDO_ALTA,82
Enhanced performance and mechanisms of sulfamethoxazole removal in vertical subsurface flow constructed wetland by filling manganese ore as the substrate.,2022,The Science of the total environment,10.1016/j.scitotenv.2021.152554,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,59
Fenton-oxidation of rifampicin via a green synthesized rGO@nFe/Pd nanocomposite.,2021,Journal of hazardous materials,10.1016/j.jhazmat.2020.123544,china,Nanocompuesto,,,,,PSO,,,,,,,INCLUIDO_ALTA,44
New insights into the role of molecular structures on the fate and behavior of antibiotics in an osmotic membrane bioreactor.,2022,Journal of hazardous materials,10.1016/j.jhazmat.2021.127040,china,,Tetraciclina,,,,,,,,,,,INCLUIDO_ALTA,50
Removal of sulfamethoxazole in an algal-bacterial membrane aerated biofilm reactor: Microbial responses and antibiotic resistance genes.,2025,Water research,10.1016/j.watres.2024.122595,china,,Sulfametoxazol,,,,,,,,,,,INCLUIDO_ALTA,65
Synthesis and characterization of green rust-deposited MoS(2) composites for adsorptive removal of EDTA-chelated Ni(II) in wastewater.,2023,Chemosphere,10.1016/j.chemosphere.2023.139703,,,,,,,,,,,,,,INCLUIDO_ALTA,39
Enhanced removal of antibiotic and antibiotic resistance genes by coupling biofilm electrode reactor and manganese ore substrate up-flow microbial fuel cell  constructed wetland system.,2023,Chemosphere,10.1016/j.chemosphere.2023.139461,china,,Ciprofloxacino,,,,,,,,,,,INCLUIDO_ALTA,64
Ca-doped ZnO nanoparticles for MB dye degradation and adsorptive removal of tinidazole.,2024,Environmental monitoring and assessment,10.1007/s10661-024-12843-4,india,,,,,,PSO,,,,,,,INCLUIDO_ALTA,37
MoSe(2)-modified ZIF-8 novel nanocomposite for photocatalytic remediation of textile dye and antibiotic-contaminated wastewater.,2023,Environmental science and pollution research international,10.1007/s11356-022-22487-x,india,MOF,Tetraciclina,,100.0,,,,,,,,,INCLUIDO_ALTA,74
An ultra-light sustainable sponge for elimination of microplastics and nanoplastics.,2023,Journal of hazardous materials,10.1016/j.jhazmat.2023.131685,china,Biopolimero,,,,,,,,,,,,INCLUIDO_ALTA,26
Microalgae-based technology for antibiotics removal: From mechanisms to application of innovational hybrid systems.,2021,Environment international,10.1016/j.envint.2021.106594,china,,,,,,,,,,,,,INCLUIDO_ALTA,54
Removal of doxycycline hydrochloride from aqueous solution by rice husk ash using response surface methodology and disposability study.,2023,Environmental science and pollution research international,10.1007/s11356-022-18961-1,india,,Doxiciclina,,,Langmuir + Freundlich,PSO,,,,5.0,,,INCLUIDO_ALTA,49
"Removal of sulfonamides from water by wetland plants: Performance, microbial response and mechanism.",2024,The Science of the total environment,10.1016/j.scitotenv.2024.170181,china,,,,,,,,,,,,,INCLUIDO_ALTA,70
Microbial coadaptation drives the dynamic stability of microecology in mainstream and sidestream anammox systems under exposure of progesterone.,2025,Water research,10.1016/j.watres.2024.122694,china,,Progesterona,,,,,,,,,,,INCLUIDO_ALTA,53
Multi-catalysis of glow discharge plasma coupled with FeS(2) for synergistic removal of antibiotic.,2023,Chemosphere,10.1016/j.chemosphere.2022.137204,china,,,,,,,,,,,,,INCLUIDO_ALTA,21
Nano-enabled microalgae bioremediation: Advances in sustainable pollutant removal and value-addition.,2024,Environmental research,10.1016/j.envres.2024.120011,,Nanocompuesto,,,,,,,,,,,,INCLUIDO_ALTA,51
Response of biofilm-based systems for antibiotics removal from wastewater: Resource efficiency and process resiliency.,2023,Chemosphere,10.1016/j.chemosphere.2023.139878,china,,,,,,,,,,,Real,,INCLUIDO_ALTA,46
Development of a molecularly imprinted polymer on silanized graphene oxide for the detection of 17-estradiol in wastewater.,2024,Water environment research : a research publication of the Water Environment Federation,10.1002/wer.11006,,Nanocompuesto,Estradiol (E2); Estrona (E1); Estriol (E3),,,,PSO,,,,,,,INCLUIDO_ALTA,55
Enhanced visible-light photocatalysis of a senary mixture of antibiotics using a low-dose of TiO(2)-ZnO nanocomposite.,2025,Environmental research,10.1016/j.envres.2025.122083,india,Nanocompuesto,Eritromicina; Azitromicina,,,,PFO,,,,,,,INCLUIDO_ALTA,79
